backers_count,Blurb length,Blurb caps,Category,Category (parent only),country,campaign length (deadline - launched at,decision timing (state changed - launched at),fx_rate,goal,Name Length,Name Caps,spotlight,staff_pick,State,usd_pledged
25,145,19,"art/conceptual art""",art,US,5355959,5356810,1,800,33,4,TRUE,TRUE,1,1064.0
5,63,5,"design/product design""",design,HK,2592000,2,0.1290281,800000,52,6,FALSE,FALSE,NA,1207.3159317
41,64,1,"theater/immersive""",theater,GB,1814400,1814401,1.29135567,20000,49,7,FALSE,FALSE,0,2993.82395392
64,118,1,"design/product design""",design,HK,3196800,2,0.1290281,30000,60,11,FALSE,FALSE,NA,5146.02392668
5,113,5,"fashion/ready-to-wear""",fashion,DK,3452400,3452402,0.15799139,75000,35,2,FALSE,FALSE,0,313.6188189753
32,135,11,"photography/fine art""",photography,US,2073600,2073600,1,1000,9,3,TRUE,FALSE,1,1100.33
0,135,1,"journalism/print""",journalism,US,2592000,2592000,1,8700,59,9,FALSE,FALSE,0,0.0
1,127,3,"film & video/horror""",film & video,US,5184000,5184001,1,7000,20,3,FALSE,FALSE,0,1.0
84,121,1,"food/drinks""",food,GB,3888000,3888002,1.29030427,7500,60,3,TRUE,FALSE,1,10154.129942600000
56,104,1,"art/conceptual art""",art,US,1212389,1212390,1,1000,53,7,TRUE,FALSE,1,1244.0
6,131,2,"film & video/horror""",film & video,US,2768400,2768401,1,10000,6,2,FALSE,FALSE,0,170.0
79,127,6,"music""",music,GB,2592000,2592003,1.29135567,5000,58,3,TRUE,TRUE,1,6335.33493888
85,134,5,"dance""",dance,US,3372762,3372793,1,3400,44,9,TRUE,FALSE,1,3400.77
81,131,2,"journalism""",journalism,US,1909028,1909056,1,2000,38,6,TRUE,FALSE,1,2218.0
35,123,4,"dance""",dance,US,2974357,2974357,1,3250,49,5,TRUE,FALSE,1,3646.0
34,113,7,"technology/robots""",technology,US,5180400,5180400,1,300000,25,4,FALSE,TRUE,0,5953.0
27,72,1,"food/drinks""",food,GB,2588400,2588401,1.29135567,5500,24,3,FALSE,FALSE,0,1199.29384146
13,79,9,"dance/residencies""",dance,US,1728000,1728001,1,1300,27,8,TRUE,FALSE,1,1565.0
52,105,25,"dance/workshops""",dance,US,2592000,2592001,1,4000,25,19,TRUE,FALSE,1,4286.75
65,112,1,"dance/performances""",dance,US,2592000,2592001,1,3000,22,2,TRUE,TRUE,1,4606.71
92,124,2,"food/drinks""",food,DE,2612214,2612214,1.1753395,6000,40,5,TRUE,TRUE,1,7621.40581668
5,119,1,"journalism/web""",journalism,US,1728000,1728000,1,1000,34,5,TRUE,FALSE,1,1000.0
11,56,7,"food/drinks""",food,US,5180400,5180400,1,20000,10,2,FALSE,FALSE,0,346.0
30,119,8,"technology/robots""",technology,US,2592000,2592000,1,6000,56,1,FALSE,FALSE,0,1693.0
1,133,8,"food/food trucks""",food,US,159162,159165,1,42762,30,5,FALSE,FALSE,0,27.0
32,132,4,"dance/workshops""",dance,US,3306736,3306736,1,3000,31,5,TRUE,FALSE,1,3224.0
181,59,5,"music""",music,US,2509059,2509059,1,15000,37,20,TRUE,FALSE,1,17500.0
2,135,3,"art/conceptual art""",art,US,5180400,4296190,1,4000,60,5,FALSE,FALSE,0,20.0
2,131,6,"art/painting""",art,GB,2592000,2592001,1.29135567,700,40,1,FALSE,FALSE,0,64.55165064
21,88,1,"publishing/young adult""",publishing,US,5184000,5184000,1,900,18,3,TRUE,FALSE,1,932.0
29,35,5,"technology/robots""",technology,US,1735996,1735997,1,2000,31,18,TRUE,FALSE,1,2072.0
1425,101,1,"technology/robots""",technology,US,2563929,2563929,1,50000,58,8,TRUE,TRUE,1,221642.0
42,121,6,"music/punk""",music,GB,5184000,5184000,1.29135567,600,40,13,TRUE,TRUE,1,1306.12541925
2,133,2,"art/painting""",art,ES,2592000,2592000,1.1753395,2000,44,8,FALSE,FALSE,0,21.5759972
22,128,6,"publishing/young adult""",publishing,US,2592000,2592001,1,550,18,4,TRUE,FALSE,1,910.0
12,128,9,"design/product design""",design,US,2621627,1,1,600,50,8,FALSE,FALSE,NA,380.0
90,130,6,"music/country & folk""",music,AU,2686218,2686218,0.72636675,8500,47,7,TRUE,TRUE,1,6216.2902779488
3,130,3,"food/food trucks""",food,US,2592000,2592000,1,2000,49,1,FALSE,FALSE,0,12.0
24,100,1,"food/drinks""",food,US,2592000,2592000,1,500,20,4,TRUE,FALSE,1,713.0
0,135,10,"food/food trucks""",food,US,2592000,2592054,1,23000,54,8,FALSE,FALSE,0,0.0
57,125,3,"dance""",dance,US,2478239,2478241,1,2000,29,5,TRUE,TRUE,1,3479.0
10,53,2,"technology/gadgets""",technology,SE,3459600,3459600,0.1129236,277777,33,5,FALSE,FALSE,0,180.0794818
29,124,8,"dance""",dance,US,2592000,2592000,1,1700,11,1,TRUE,FALSE,1,1818.43
2,129,3,"food/drinks""",food,GB,2592000,2592000,1.29135567,4000,52,1,FALSE,FALSE,0,78.76598221
56,106,8,"photography/fine art""",photography,GB,4361709,4361709,1.29135567,1500,31,4,TRUE,FALSE,1,1914.881976
2,74,10,"design/product design""",design,US,2937600,1,1.376715,30000,51,8,FALSE,FALSE,NA,2.0
13,74,1,"food/drinks""",food,US,5180400,5180401,1,20000,22,3,FALSE,FALSE,0,778.0
96,134,6,"music/indie rock""",music,US,2559475,2559477,1,7000,56,8,TRUE,FALSE,1,7374.69
2,134,4,"food/drinks""",food,GB,3888000,3888000,1.29135567,13000,40,9,FALSE,FALSE,0,70.6670562
36,131,6,"photography/fine art""",photography,GB,2592000,2592000,1.29135567,26897,50,7,FALSE,FALSE,0,4169.7900949
76,135,6,"food/drinks""",food,US,2803194,2803194,1,50000,49,6,FALSE,FALSE,0,15901.0
11,16,1,"art/painting""",art,ES,5184000,5184000,1.1753395,298,21,3,TRUE,FALSE,1,664.4750938605
31,132,7,"publishing/poetry""",publishing,US,3580061,3580065,1,2000,37,4,TRUE,FALSE,1,3030.0
1443,104,6,"publishing/poetry""",publishing,US,2792138,2792139,1,50000,30,5,TRUE,TRUE,1,103640.0
1,133,1,"music/pop""",music,FR,5187600,0,1.1753395,100,36,1,FALSE,FALSE,NA,1.18494925
30,87,3,"food/drinks""",food,US,2678400,2678400,1,30000,34,3,FALSE,FALSE,0,3310.0
56,91,7,"dance/performances""",dance,US,1686434,1686446,1,1800,43,6,TRUE,FALSE,1,1981.0
2,109,3,"food/food trucks""",food,US,2573908,2573910,1,15000,39,3,FALSE,FALSE,0,50.0
113,48,1,"journalism""",journalism,US,2595600,2595600,1,50000,37,7,TRUE,FALSE,1,52904.0
12,104,1,"technology/gadgets""",technology,IT,3024000,3024000,1.18467411,25000,53,6,FALSE,FALSE,0,190.7100633
31,126,9,"art/painting""",art,US,1296000,1296001,1,2000,32,3,TRUE,FALSE,1,2040.0
12,135,6,"publishing/young adult""",publishing,US,1814400,1814400,1,5000,55,8,FALSE,FALSE,0,440.0
3,121,1,"film & video/horror""",film & video,US,2592000,216763,1,65335,22,3,FALSE,FALSE,0,266.0
62,72,8,"dance""",dance,US,2588400,2588400,1,2311,40,8,TRUE,FALSE,1,2334.0
315,131,11,"art/conceptual art""",art,US,2592000,2592000,1,5700,38,19,TRUE,FALSE,1,17026.110000000000
16,127,11,"art/conceptual art""",art,US,2592000,2592000,1,650,28,6,TRUE,FALSE,1,795.0
3,130,1,"food/drinks""",food,US,2592000,2592000,1,1500,30,4,FALSE,FALSE,0,103.0
217,134,16,"publishing/young adult""",publishing,US,2894518,2894518,1,1000,13,9,TRUE,TRUE,1,4729.0
12,135,7,"theater/immersive""",theater,DE,2592000,2592001,1.1753395,1000,58,6,FALSE,FALSE,0,307.26568539
99,108,1,"dance/performances""",dance,US,2592000,2592000,1,5000,12,2,TRUE,FALSE,1,5431.0
23,112,2,"journalism/audio""",journalism,US,2592000,2592000,1,2000,15,6,TRUE,FALSE,1,2006.0
27,129,14,"art/conceptual art""",art,GB,2304193,2304193,1.29135567,500,48,14,TRUE,FALSE,1,1092.54915989
445,104,8,"food/drinks""",food,US,2592000,2592000,1,10000,58,7,TRUE,TRUE,1,36329.0
50,132,3,"theater/immersive""",theater,US,3759305,3759308,1,5050,17,2,TRUE,FALSE,1,5295.5
13,118,5,"dance/performances""",dance,US,2707029,2707029,1,600,17,3,TRUE,FALSE,1,1320.0
67,133,5,"food/drinks""",food,US,5184000,5184002,1,15000,54,4,TRUE,FALSE,1,15044.0
94,78,4,"technology/robots""",technology,DE,2851167,2851169,1.1753395,60000,47,4,TRUE,TRUE,1,78430.341863885500
87,127,5,"music/world music""",music,US,5184000,5184000,1,10000,49,5,TRUE,TRUE,1,10152.0
6,135,6,"art/conceptual art""",art,US,2466269,2466269,1,2000,23,3,FALSE,FALSE,0,200.0
20,69,8,"design/product design""",design,CA,4502096,2,0.75574365,9800,40,5,FALSE,FALSE,NA,1399.7715519536
22,120,4,"art/painting""",art,US,1900800,1900802,1,1500,51,5,TRUE,TRUE,1,1750.0
0,123,1,"theater/immersive""",theater,GB,2592000,2592000,1.29135567,2000,52,8,FALSE,FALSE,0,0.0
442,128,14,"film & video/horror""",film & video,GB,2612526,2612526,1.29135567,6000,56,8,TRUE,TRUE,1,32339.20592176
109,134,3,"dance""",dance,US,2592000,2592005,1,5000,11,2,TRUE,TRUE,1,5291.5
274,92,5,"food/drinks""",food,US,2592000,2592000,1,26000,57,7,TRUE,TRUE,1,27121.0
9,114,17,"art/painting""",art,US,3281818,3281818,1,150,60,10,TRUE,TRUE,1,165.0
1,116,2,"technology/gadgets""",technology,DE,5187600,5187600,1.1753395,30000,17,2,FALSE,FALSE,0,377.46630675
163,133,3,"technology/robots""",technology,US,5184000,5184001,1,100000,40,6,TRUE,TRUE,1,105611.0
147,101,2,"design/product design""",design,FR,2592000,2592000,1.1753395,30000,54,4,TRUE,FALSE,1,34331.529311480000
83,81,2,"technology/gadgets""",technology,US,2642336,2642337,1,35000,51,9,FALSE,FALSE,0,10998.0
25,87,36,"art/painting""",art,US,4011597,4011597,1,1000,30,26,TRUE,FALSE,1,1501.0
17,74,1,"food/drinks""",food,US,3024000,3024000,1,500,35,3,TRUE,FALSE,1,828.0
11,90,8,"technology/robots""",technology,US,2592000,2592000,1,375,34,2,TRUE,FALSE,1,375.0
53,104,6,"food/food trucks""",food,US,2595600,2595600,1,10000,38,3,FALSE,TRUE,0,3135.01
0,124,7,"food/food trucks""",food,US,2592000,2592001,1,90000,55,2,FALSE,FALSE,0,0.0
1,127,3,"art/painting""",art,US,5104961,5104961,1,8500,16,3,FALSE,FALSE,0,20.0
4,67,5,"food/drinks""",food,IT,5184000,5184000,1.1753395,5000,32,3,FALSE,FALSE,0,14.3489178
25,132,1,"film & video/horror""",film & video,GB,4297620,4297620,1.29135567,1100,21,3,TRUE,FALSE,1,1481.49105306
73,85,3,"design/product design""",design,HK,2592000,2592000,0.1290281,15900,38,3,TRUE,TRUE,1,4536.17972493
40,133,25,"journalism/photo""",journalism,NZ,5163888,5163898,0.67269989,5000,19,4,TRUE,FALSE,1,5300.0875369
40,115,8,"publishing/poetry""",publishing,US,2592000,2592000,1,2000,60,9,TRUE,FALSE,1,2002.0
21,134,3,"publishing/poetry""",publishing,US,1296000,1296000,1,285,33,2,TRUE,FALSE,1,313.0
15,50,1,"design/product design""",design,US,2592000,1,1,300,29,4,FALSE,FALSE,NA,579.0
101,132,2,"food/drinks""",food,US,2592000,2592000,1,25000,26,4,TRUE,FALSE,1,27641.0
277,69,9,"design""",design,US,3884400,3884400,1,10000,49,8,TRUE,FALSE,1,33532.0
31,131,1,"dance/spaces""",dance,NZ,2592000,2592003,0.66873976,1000,54,4,TRUE,FALSE,1,895.36645784
49,131,4,"art/painting""",art,US,2678400,2678404,1,5000,26,5,TRUE,FALSE,1,5103.0
1,119,3,"art/painting""",art,US,1814400,1814400,1,500,60,6,FALSE,FALSE,0,25.0
45,82,1,"dance/performances""",dance,US,2592000,2592000,1,2000,45,7,TRUE,TRUE,1,2550.0
55,134,5,"food/food trucks""",food,US,4880600,4880604,1,6000,32,5,TRUE,FALSE,1,6136.0
6,131,3,"food/drinks""",food,US,2592000,2592000,1,23100,22,4,FALSE,FALSE,0,780.0
3,104,3,"photography/fine art""",photography,US,2592000,2592000,1,5000,54,3,FALSE,FALSE,0,35.0
1,48,1,"food/food trucks""",food,US,3110400,3110400,1,20000,37,4,FALSE,FALSE,0,1.0
20,102,9,"publishing/poetry""",publishing,US,3019336,3019336,1,600,42,7,TRUE,FALSE,1,893.0
34,134,4,"art/painting""",art,US,2588400,2588404,1,1000,16,6,TRUE,FALSE,1,1545.0
2,128,3,"journalism/web""",journalism,US,1728000,1728000,1,1000,24,4,FALSE,FALSE,0,2.0
75,41,6,"music/world music""",music,US,2160000,2160000,1,3200,32,5,TRUE,TRUE,1,3883.0
323,127,3,"food/drinks""",food,US,2595600,2595600,1,30000,45,1,TRUE,FALSE,1,32390.0
46,118,4,"dance""",dance,US,3884400,3884404,1,5000,14,7,TRUE,FALSE,1,5075.0
5,108,9,"food/food trucks""",food,GB,3177142,3177142,1.29135567,20000,9,3,FALSE,FALSE,0,1991.23794562
41,135,13,"food/drinks""",food,US,2592000,2592000,1,3800,53,8,TRUE,FALSE,1,4081.0
142,82,5,"music/country & folk""",music,US,2592000,2592000,1,5000,22,5,TRUE,TRUE,1,6000.0
6,89,4,"photography/fine art""",photography,US,1814400,1814400,1,500,54,6,FALSE,FALSE,0,297.0
18,113,7,"publishing/poetry""",publishing,US,2592000,2592001,1,450,34,4,TRUE,FALSE,1,750.0
1,70,7,"film & video/horror""",film & video,DE,3024000,3024000,1.1753395,28675,37,6,FALSE,FALSE,0,1.13074205
59,131,23,"dance""",dance,US,2592000,2592000,1,4200,33,13,TRUE,FALSE,1,4269.0
2,36,1,"food/food trucks""",food,US,3888000,689639,1,5000,51,8,FALSE,FALSE,0,11.0
59,62,2,"publishing/poetry""",publishing,CA,2531306,2531318,0.75574365,1000,21,4,TRUE,TRUE,1,2165.9913612
1,112,4,"technology/robots""",technology,US,3888000,3888045,1,75000,47,6,FALSE,FALSE,0,1.0
86,133,4,"dance""",dance,US,2595600,2595600,1,2500,56,7,TRUE,TRUE,1,3338.0
0,134,3,"food/food trucks""",food,IE,2592000,2592003,1.1753395,25000,29,3,FALSE,FALSE,0,0.0
32,119,13,"dance/performances""",dance,US,691037,691037,1,2000,12,11,TRUE,TRUE,1,2091.0
118,130,5,"food/drinks""",food,US,2121183,2121183,1,15000,49,6,TRUE,FALSE,1,18942.130000000000
148,134,13,"music""",music,US,2592000,2,1,15000,43,5,FALSE,TRUE,NA,12490.0
0,92,3,"art/painting""",art,NL,2592000,2592000,1.1753395,50000,54,3,FALSE,FALSE,0,0.0
225,90,8,"technology/gadgets""",technology,US,3888000,3888000,1,30000,47,12,TRUE,FALSE,1,37403.0
0,131,1,"publishing/young adult""",publishing,US,5182820,514487,1,7000,34,5,FALSE,FALSE,0,0.0
63,17,2,"photography/fine art""",photography,GB,2592000,2592000,1.29135567,3000,17,2,TRUE,FALSE,1,4512.20519688
17,30,4,"technology/gadgets""",technology,FR,5184000,5184000,1.18467411,30000,6,2,FALSE,FALSE,0,700.50167168
9,135,12,"film & video/horror""",film & video,AU,2592000,2592002,0.72636675,230,52,26,TRUE,FALSE,1,206.71773075
18,130,1,"fashion/ready-to-wear""",fashion,US,3189788,3189788,1,3500,37,5,TRUE,FALSE,1,4761.0
8,121,14,"design/product design""",design,MX,2592000,1,0.0473825,29000,53,13,FALSE,FALSE,NA,2461.217001536
2,72,11,"journalism""",journalism,US,2592000,2592000,1,2000,28,6,FALSE,FALSE,0,101.0
9,107,22,"art/conceptual art""",art,US,5184000,5184000,1,18000,47,25,FALSE,FALSE,0,462.0
68,132,6,"dance/performances""",dance,US,1728000,1728004,1,7500,52,7,TRUE,FALSE,1,8409.0
1057,125,2,"music""",music,US,2592000,2592001,1,25000,28,4,TRUE,TRUE,1,53099.5
0,134,4,"theater/immersive""",theater,GB,1506023,1506034,1.29135567,300,42,5,FALSE,FALSE,0,0.0
29,105,2,"art/painting""",art,US,2592000,2592000,1,4800,26,4,TRUE,FALSE,1,4929.0
51,83,5,"dance""",dance,US,2592000,2592001,1,2500,16,2,TRUE,FALSE,1,2705.0
170,63,1,"design""",design,US,2030332,2030332,1.376715,650,28,4,TRUE,FALSE,1,8741.0
96,98,18,"dance""",dance,US,1814400,1814427,1,7000,53,14,TRUE,FALSE,1,7114.0
16,57,1,"film & video/horror""",film & video,MX,2736928,1,0.0473825,10000,28,2,FALSE,FALSE,NA,195.949233
80,131,5,"design/product design""",design,US,3888000,3888000,1,7200,44,3,TRUE,FALSE,1,7246.0
79,36,4,"music""",music,US,2592000,2592000,1,3000,13,4,TRUE,FALSE,1,3135.0
30,39,0,"journalism/print""",journalism,NL,2957063,2957065,1.1753395,19000,40,6,FALSE,FALSE,0,2331.50559213
2,135,9,"journalism/web""",journalism,US,2592000,2592002,1,100,28,1,TRUE,FALSE,1,103.0
0,89,2,"art/painting""",art,US,2592000,2592000,1,6000,48,5,FALSE,FALSE,0,0.0
34,80,4,"publishing/poetry""",publishing,US,2592000,2592001,1,1000,46,6,TRUE,TRUE,1,1040.0
142,125,4,"technology/gadgets""",technology,US,2273899,2273912,1,3500,28,10,TRUE,FALSE,1,9800.0
80,135,12,"dance/performances""",dance,US,2592000,2592001,1,4018,49,4,TRUE,FALSE,1,4148.0
1,135,1,"fashion/ready-to-wear""",fashion,US,3888000,3888000,1,2500,60,3,FALSE,FALSE,0,5.0
8504,125,2,"design/product design""",design,CA,2595488,2595488,0.75574365,7500,43,7,TRUE,FALSE,1,398691.479436491000
1,134,3,"fashion/ready-to-wear""",fashion,US,2592000,2592001,1,10000,17,3,FALSE,FALSE,0,100.0
1,104,10,"art/conceptual art""",art,US,3891600,3891601,1,5000,9,1,FALSE,FALSE,0,1.0
8,53,6,"publishing/poetry""",publishing,GB,5184000,5184001,1.29135567,1000,34,1,TRUE,FALSE,1,1402.489424
47,131,12,"journalism""",journalism,US,2592000,2592000,1,1000,58,9,TRUE,FALSE,1,1305.0
1,118,6,"film & video/horror""",film & video,US,5187600,2622366,1,1750,47,6,FALSE,FALSE,0,5.0
62,100,3,"music/indie rock""",music,US,2053590,2053591,1,4500,20,4,TRUE,FALSE,1,5029.0
80,72,2,"music""",music,US,2592000,2592000,1,3500,22,5,TRUE,FALSE,1,3613.0
11,124,3,"photography/fine art""",photography,US,2592000,2592052,1,6000,19,2,FALSE,FALSE,0,1726.0
121,80,3,"design/product design""",design,US,2592000,2592000,1,25000,46,10,TRUE,FALSE,1,105471.0
49,79,2,"food/drinks""",food,CA,3459600,3459600,0.75574365,11000,25,4,TRUE,FALSE,1,8711.039577700000
0,135,5,"food/food trucks""",food,US,2588400,2588400,1,7000,49,9,FALSE,FALSE,0,0.0
5,135,2,"art/painting""",art,DK,1382400,1382401,0.15799139,1500,31,6,TRUE,FALSE,1,344.4001603
6,131,8,"technology/gadgets""",technology,DE,2592000,2592001,1.1753395,5000,9,2,FALSE,FALSE,0,153.59391966
3009,129,2,"technology/gadgets""",technology,NL,3888000,3888000,1.18467411,15000,42,5,TRUE,FALSE,1,363819.757349138000
7,131,9,"film & video/narrative film""",film & video,US,2592000,2592003,1,1200,32,26,TRUE,FALSE,1,1251.0
336,129,4,"games/tabletop games""",games,US,2678056,2678056,1,11000,13,2,TRUE,FALSE,1,13414.0
37,115,7,"art/public art""",art,US,2592000,2592003,1,1500,60,8,TRUE,FALSE,1,2096.11
743,63,7,"art/illustration""",art,US,2592000,2592000,1,8000,26,5,TRUE,TRUE,1,39724.5
16,102,6,"music/world music""",music,US,2043266,2043266,1,2800,40,29,FALSE,FALSE,0,587.0
5,135,2,"technology/gadgets""",technology,US,1995514,1995514,1,9,19,3,TRUE,FALSE,1,81.0
3,109,5,"games/live games""",games,FR,5184000,4008341,1.18467411,25000,38,12,FALSE,FALSE,0,572.453755
23,124,5,"art/public art""",art,US,2162957,2162961,1,1000,43,17,TRUE,FALSE,1,1018.21
0,128,9,"photography/nature""",photography,US,2188177,2188191,1,9500,19,2,FALSE,FALSE,0,0.0
37,134,3,"art/public art""",art,US,2592000,2592001,1,2300,23,2,TRUE,FALSE,1,2550.0
30,68,0,"games/tabletop games""",games,MX,2160000,1,0.04736045,2000,21,5,FALSE,FALSE,NA,103.83568072
0,126,3,"music/world music""",music,US,2592000,2592000,1,7500,40,30,FALSE,FALSE,0,0.0
130,126,16,"technology/gadgets""",technology,US,2764800,2764800,1,10000,60,11,TRUE,FALSE,1,17021.0
1,42,2,"food/events""",food,GB,1296000,1296004,1.29030427,100,27,2,FALSE,FALSE,0,8.57787425
523,97,14,"technology/gadgets""",technology,FR,2784389,2784391,1.18467411,15000,44,7,TRUE,FALSE,1,42576.78530258
34,131,1,"theater/festivals""",theater,GB,2160000,2160000,1.29030427,1300,52,13,TRUE,FALSE,1,2611.87864668
0,135,7,"music/world music""",music,US,2584049,294182,1,1500,30,18,FALSE,FALSE,0,0.0
15,114,5,"theater/plays""",theater,US,1500287,1500287,1,3000,23,3,TRUE,FALSE,1,3048.0
1,130,1,"film & video/television""",film & video,US,4985596,4985596,1,12000,43,7,FALSE,FALSE,0,11.0
4885,126,6,"technology/gadgets""",technology,US,3974400,3974400,1,10000,59,3,TRUE,FALSE,1,304593.0
1,133,9,"art/public art""",art,FR,1724400,1724401,1.18467411,600,51,6,FALSE,FALSE,0,16.53309765
1723,46,1,"games/tabletop games""",games,FR,1036835,1036835,1.18467411,250,16,3,TRUE,FALSE,1,26283.02495884
4,135,1,"games/live games""",games,AU,2592000,2592001,0.73170286,5000,40,9,FALSE,FALSE,0,183.49250535
0,126,7,"music/world music""",music,US,2592000,1837,1,20000,70,9,FALSE,FALSE,0,0.0
59,119,5,"photography/nature""",photography,FR,3192017,3192017,1.18467411,1500,37,5,TRUE,FALSE,1,2425.5209955
8,133,3,"music/hip-hop""",music,US,2678400,2678400,1,15000,29,7,FALSE,FALSE,0,215.83
13,70,12,"art/illustration""",art,IT,2592000,2592000,1.18467411,3000,36,3,TRUE,FALSE,1,3567.97296444
52,65,3,"film & video/narrative film""",film & video,US,2592000,2592000,1,5000,18,4,TRUE,FALSE,1,5028.25
185,94,4,"film & video/narrative film""",film & video,US,2684154,2684170,1,8000,10,10,TRUE,TRUE,1,8331.550000000000
30,55,6,"photography/nature""",photography,US,1728000,1728000,1,550,40,10,TRUE,FALSE,1,895.0
1,134,4,"music/world music""",music,US,5184000,5184000,1,5000,58,10,FALSE,FALSE,0,100.0
15,113,9,"games/live games""",games,US,5180400,5180400,1,1000,13,4,TRUE,FALSE,1,1491.0
39,106,1,"art/illustration""",art,DE,1814400,1814400,1.18467411,300,54,5,TRUE,FALSE,1,1487.68669332
9,134,5,"film & video/narrative film""",film & video,US,1296000,1296045,1,600,20,2,TRUE,FALSE,1,685.0
1,74,2,"photography/nature""",photography,US,2588400,151220,1,2000,50,5,FALSE,FALSE,0,10.0
177,110,6,"games/tabletop games""",games,GB,1209600,1209600,1.29030427,400,34,7,TRUE,FALSE,1,1321.52975216
65,74,6,"art/illustration""",art,US,1209600,1209601,1,300,34,4,TRUE,FALSE,1,1546.0
612,11,3,"art/illustration""",art,US,2592000,2592000,1,5000,22,4,TRUE,FALSE,1,37211.0
28,19,2,"art/illustration""",art,MX,1728000,1728000,0.04736045,5600,33,6,TRUE,FALSE,1,884.367710688
39,108,1,"food/events""",food,GB,1296000,1296002,1.29030427,3000,33,5,FALSE,FALSE,0,2935.537145
813,67,9,"games/tabletop games""",games,US,1900800,1900800,1,35000,16,15,TRUE,FALSE,1,38036.0
2,54,1,"publishing/literary spaces""",publishing,ES,2592000,2592000,1.18467411,3500,11,1,FALSE,FALSE,0,2.24441702
66,125,7,"art/public art""",art,US,5184000,5184003,1,3500,59,13,TRUE,FALSE,1,4080.0
2154,88,3,"film & video/narrative film""",film & video,US,3456000,3456000,1,75000,40,4,TRUE,FALSE,1,77195.180000000000
2,119,12,"music/hip-hop""",music,US,5173017,5173018,1,6325,26,9,FALSE,FALSE,0,10.0
0,118,2,"music/hip-hop""",music,US,2592000,2592000,1,20000,32,13,FALSE,FALSE,0,0.0
209,93,3,"dance/performances""",dance,US,2724940,2724940,1,23000,40,6,TRUE,FALSE,1,23129.0
0,117,13,"music/hip-hop""",music,US,2592000,2592000,1,2500,21,1,FALSE,FALSE,0,0.0
77,113,12,"games/tabletop games""",games,US,2588400,2588400,1,250,35,6,TRUE,FALSE,1,4122.0
27,72,1,"technology/gadgets""",technology,US,2592000,2592001,1,1000,29,5,TRUE,FALSE,1,1081.0
